osm_id,ags,ort,plz,landkreis,bundesland
445151,09772137,Emersacker,86494,Landkreis Augsburg,Bayern
1821148,03456002,Emlichheim,49824,Landkreis Grafschaft Bentheim,Niedersachsen
1420452,01054166,Emmelsbüll-Horsbüll,25924,Kreis Nordfriesland,Schleswig-Holstein
1124268,08316011,Emmendingen,79312,Landkreis Emmendingen,Baden-Württemberg
1246441,03360008,Emmendorf,29579,Landkreis Uelzen,Niedersachsen
167945,05154008,Emmerich am Rhein,46446,Kreis Kleve,Nordrhein-Westfalen
929918,09175136,Emmering,83550,Landkreis Ebersberg,Bayern
933487,09179119,Emmering,82275,Landkreis Fürstenfeldbruck,Bayern
1184315,03252005,Emmerthal,31860,Landkreis Hameln-Pyrmont,Niedersachsen
942032,09171114,Emmerting,84547,Landkreis Altötting,Bayern
1231982,08327057,Emmingen-Liptingen,78576,Landkreis Tuttlingen,Baden-Württemberg
2900132,16063023,Empfertshausen,36452,Wartburgkreis,Thüringen
935840,08237024,Empfingen,72186,Landkreis Freudenstadt,Baden-Württemberg
1075656,03454010,Emsbüren,48488,Landkreis Emsland,Niedersachsen
155714,05566008,Emsdetten,48282,Kreis Steinfurt,Nordrhein-Westfalen
357028,09575121,Emskirchen,91448,Landkreis Neustadt an der Aisch-Bad Windsheim,Bayern
1109687,03453005,Emstek,49685,Landkreis Cloppenburg,Niedersachsen
1292743,03361004,Emtinghausen,27321,Landkreis Verden,Niedersachsen
1070998,09472133,Emtmannsberg,95517,Landkreis Bayreuth,Bayern
1124262,08316012,Endingen,79346,Landkreis Emmendingen,Baden-Württemberg
2506805,16076017,Endschütz,07570,Landkreis Greiz,Thüringen
2012816,03456003,Engden,48465,Landkreis Grafschaft Bentheim,Niedersachsen
941604,09189115,Engelsberg,84549,Landkreis Traunstein,Bayern
57996,08236013,Engelsbrand,75331,Enzkreis,Baden-Württemberg
444947,03359015,Engelschoff,21710,Landkreis Stade,Niedersachsen
173854,05374008,Engelskirchen,51766,Oberbergischer Kreis,Nordrhein-Westfalen
966156,09574120,Engelthal,91238,Landkreis Nürnberger Land,Bayern
1104293,08335022,Engen,78234,Landkreis Konstanz,Baden-Württemberg
147441,05758008,Enger,32130,Kreis Herford,Nordrhein-Westfalen
2773169,08415089,Engstingen,72829,Landkreis Reutlingen,Baden-Württemberg
2772632,08415019,Eningen unter Achalm,72800,Landkreis Reutlingen,Baden-Württemberg
1186706,07335004,Enkenbach-Alsenborn,67677,Landkreis Kaiserslautern,Rheinland-Pfalz
1813352,05954008,Ennepetal,58256,Ennepe-Ruhr-Kreis,Nordrhein-Westfalen
152288,05570020,Ennigerloh,59320,Kreis Warendorf,Nordrhein-Westfalen
1028544,09371120,Ensdorf,92266,Landkreis Amberg-Sulzbach,Bayern
1184563,10044123,Ensdorf/Saar,66806,Landkreis Saarlouis,Saarland
153511,05974012,Ense,59469,Kreis Soest,Nordrhein-Westfalen
911671,08235025,Enzklösterle,75337,Landkreis Calw,Baden-Württemberg
453368,08226017,Epfenbach,74925,Rhein-Neckar-Kreis,Baden-Württemberg
943751,08325015,Epfendorf,78736,Landkreis Rottweil,Baden-Württemberg
1187149,10043111,Eppelborn,66571,Landkreis Neunkirchen,Saarland
454169,08226018,Eppelheim,69214,Rhein-Neckar-Kreis,Baden-Württemberg
448132,07135026,Eppenberg,56759,Landkreis Cochem-Zell,Rheinland-Pfalz
1251152,07340008,Eppenbrunn,66957,Landkreis Südwestpfalz,Rheinland-Pfalz
416476,14522110,Eppendorf,09575,Landkreis Mittelsachsen,Sachsen
958972,09272116,Eppenschlag,94536,Landkreis Freyung-Grafenau,Bayern
452391,06432005,Eppertshausen,64859,Landkreis Darmstadt-Dieburg,Hessen
410520,08125026,Eppingen,75031,Landkreis Heilbronn,Baden-Württemberg
957745,09778134,Eppishausen,87745,Landkreis Unterallgäu,Bayern
393359,06436002,Eppstein,65817,Main-Taunus-Kreis,Hessen
451798,06437006,Erbach,64711,Odenwaldkreis,Hessen
451798,06437006,Erbach,64743,Odenwaldkreis,Hessen
2790226,08425039,Erbach,89155,Alb-Donau-Kreis,Baden-Württemberg
975241,09377116,Erbendorf,92681,Landkreis Tirschenreuth,Bayern
934743,09177117,Erding,85435,Landkreis Erding,Bayern
405288,08118014,Erdmannhausen,71729,Landkreis Ludwigsburg,Baden-Württemberg
546905,09174118,Erdweg,85253,Landkreis Dachau,Bayern
944923,09181118,Eresing,86922,Landkreis Landsberg am Lech,Bayern
944923,09181118,Eresing,86926,Landkreis Landsberg am Lech,Bayern
944923,09181118,Eresing,86941,Landkreis Landsberg am Lech,Bayern
1157804,01059024,Erfde,24803,Kreis Schleswig-Flensburg,Schleswig-Holstein
168482,05362020,Erftstadt,50374,Rhein-Erft-Kreis,Nordrhein-Westfalen
62745,16051000,Erfurt,99084,,Thüringen
62745,16051000,Erfurt,99085,,Thüringen
62745,16051000,Erfurt,99086,,Thüringen
62745,16051000,Erfurt,99087,,Thüringen
62745,16051000,Erfurt,99089,,Thüringen
62745,16051000,Erfurt,99090,,Thüringen
62745,16051000,Erfurt,99091,,Thüringen
62745,16051000,Erfurt,99092,,Thüringen
62745,16051000,Erfurt,99094,,Thüringen
62745,16051000,Erfurt,99095,,Thüringen
62745,16051000,Erfurt,99096,,Thüringen
62745,16051000,Erfurt,99097,,Thüringen
62745,16051000,Erfurt,99098,,Thüringen
62745,16051000,Erfurt,99099,,Thüringen
356765,09575122,Ergersheim,91465,Landkreis Neustadt an der Aisch-Bad Windsheim,Bayern
179445,09274126,Ergolding,84030,Landkreis Landshut,Bayern
179310,09274127,Ergoldsbach,84061,Landkreis Landshut,Bayern
941002,09183116,Erharting,84513,Landkreis Mühldorf am Inn,Bayern
957052,09277118,Ering,94140,Landkreis Rottal-Inn,Bayern
2783822,08435013,Eriskirch,88097,Bodenseekreis,Baden-Württemberg
67333,05370004,Erkelenz,41812,Kreis Heinsberg,Nordrhein-Westfalen
2795577,08116018,Erkenbrechtsweiler,73268,Landkreis Esslingen,Baden-Württemberg
968910,09778136,Erkheim,87746,Landkreis Unterallgäu,Bayern
55780,12067124,Erkner,15537,Landkreis Oder-Spree,Brandenburg
66535,05158004,Erkrath,40699,Kreis Mettmann,Nordrhein-Westfalen
181150,09679128,Erlabrunn,97250,Landkreis Würzburg,Bayern
62403,09562000,Erlangen,91052,,Bayern
62403,09562000,Erlangen,91056,,Bayern
62403,09562000,Erlangen,91058,,Bayern
414697,14522120,Erlau,09306,Landkreis Mittelsachsen,Sachsen
942016,09171115,Erlbach,84567,Landkreis Altötting,Bayern
410472,08125027,Erlenbach,74235,Landkreis Heilbronn,Baden-Württemberg
394527,09676122,Erlenbach am Main,63906,Landkreis Miltenberg,Bayern
1252351,07334004,Erlenbach bei Kandel,76872,Landkreis Germersheim,Rheinland-Pfalz
335466,09677125,Erlenbach b. Marktheidenfeld,97837,Landkreis Main-Spessart,Bayern
2801245,08426043,Erlenmoos,88416,Landkreis Biberach,Baden-Württemberg
535896,06435007,Erlensee,63526,Main-Kinzig-Kreis,Hessen
405784,08118015,Erligheim,74391,Landkreis Ludwigsburg,Baden-Württemberg
391188,09674223,Ermershausen,96126,Landkreis Haßberge,Bayern
163246,05970012,Erndtebrück,57339,Kreis Siegen-Wittgenstein,Nordrhein-Westfalen
380993,09186116,Ernsgaden,85119,Landkreis Pfaffenhofen an der Ilm,Bayern
2801246,08426044,Erolzheim,88453,Landkreis Biberach,Baden-Württemberg
172382,07138019,Erpel,53579,Landkreis Neuwied,Rheinland-Pfalz
1249953,07332015,Erpolzheim,67167,Landkreis Bad Dürkheim,Rheinland-Pfalz
418137,07132027,Ersfeld,57635,Landkreis Altenkirchen,Rheinland-Pfalz
2802282,08426045,Ertingen,88521,Landkreis Biberach,Baden-Württemberg
153399,05974016,Erwitte,59597,Kreis Soest,Nordrhein-Westfalen
1253793,07335005,Erzenhausen,67685,Landkreis Kaiserslautern,Rheinland-Pfalz
452420,06432006,Erzhausen,64390,Landkreis Darmstadt-Dieburg,Hessen
1076003,07233022,Esch,54585,Landkreis Vulkaneifel,Rheinland-Pfalz
915431,08136020,Eschach,73569,Ostalbkreis,Baden-Württemberg
395438,09676123,Eschau,63863,Landkreis Miltenberg,Bayern
1959405,08315033,Eschbach,79427,Landkreis Breisgau-Hochschwarzwald,Baden-Württemberg
423062,06436003,Eschborn,65760,Main-Taunus-Kreis,Hessen
943749,08325071,Eschbronn,78664,Landkreis Rottweil,Baden-Württemberg
2014145,03456004,Esche,49828,Landkreis Grafschaft Bentheim,Niedersachsen
3411187,03351025,Eschede,29348,Landkreis Celle,Niedersachsen
3411187,03351025,Eschede,29359,Landkreis Celle,Niedersachsen
3411187,03351025,Eschede,29361,Landkreis Celle,Niedersachsen
453377,08226020,Eschelbronn,74927,Rhein-Neckar-Kreis,Baden-Württemberg
2792614,08117020,Eschenbach,73037,Landkreis Göppingen,Baden-Württemberg
2792614,08117020,Eschenbach,73107,Landkreis Göppingen,Baden-Württemberg
1059435,09374117,Eschenbach i.d.OPf.,92676,Landkreis Neustadt an der Waldnaab,Bayern
215965,06532009,Eschenburg,35713,Lahn-Dill-Kreis,Hessen
